CustomerID,EducationCode,MaritalStatusCode,Year_Birth,Dt_Customer,Income,Kidhome,Teenhome,Recency,ComplainFlag,AcceptedCmp1,AcceptedCmp2
1545,Graduation,Married,1986,02-08-2013,38508.0,1,0,95,0,0,0
7409,Graduation,Together,1970,26-10-2013,53187.0,1,0,66,0,0,0
4444,Graduation,Married,1972,24-03-2014,30023.0,1,0,28,0,0,0
146,PhD,Single,1960,15-11-2013,76045.0,0,0,78,0,1,0
6271,PhD,Married,1952,19-06-2014,50870.0,0,1,13,0,0,0
10065,2n Cycle,Married,1970,03-08-2013,15315.0,0,0,27,0,0,0
4741,2n Cycle,Married,1974,30-01-2014,65463.0,1,0,17,0,0,0
246,Graduation,Married,1965,31-05-2014,66480.0,1,1,71,0,0,0
375,Graduation,Divorced,1954,25-02-2013,76773.0,0,0,79,0,0,0
1524,2n Cycle,Single,1983,01-03-2013,81698.0,0,0,1,0,1,0
10022,PhD,Single,1973,09-02-2014,54466.0,1,1,78,0,0,0
7451,Master,Single,1960,17-02-2014,98777.0,0,0,23,0,0,0
11010,PhD,Single,1984,30-08-2013,16269.0,1,0,75,0,0,0
4356,Graduation,Together,1971,28-08-2013,71819.0,0,1,70,0,0,0
3885,PhD,Married,1983,16-10-2013,33569.0,1,0,10,0,0,0
1175,Master,Married,1983,20-09-2013,36262.0,0,0,24,0,0,0
880,Basic,Together,1966,16-01-2013,22634.0,0,0,47,0,0,0
2320,2n Cycle,Married,1978,12-09-2013,47025.0,0,1,98,0,0,0
850,Graduation,Single,1968,06-10-2013,70566.0,0,1,4,0,0,0
4713,PhD,Married,1979,22-11-2012,31605.0,1,0,15,0,0,0
675,Master,Divorced,1973,17-05-2013,52034.0,1,1,67,0,0,0
5025,Graduation,Single,1979,24-12-2013,48526.0,1,0,32,0,0,0
2308,Graduation,Married,1954,18-11-2012,46734.0,0,1,40,0,0,0
5995,Graduation,Divorced,1962,18-12-2012,39552.0,1,1,54,0,0,0
6749,Graduation,Single,1966,08-08-2012,86358.0,1,1,78,0,0,0
1010,Graduation,Together,1977,24-04-2014,46931.0,2,1,94,0,0,0
8977,Basic,Single,1985,12-01-2013,16581.0,0,0,51,0,0,0
4756,2n Cycle,Divorced,1952,20-12-2013,63998.0,0,0,42,0,0,0
3412,Master,Married,1951,15-01-2013,67381.0,0,1,67,0,0,0
606,Graduation,Single,1967,10-10-2013,25930.0,1,1,87,0,0,0
5961,Graduation,Married,1978,07-06-2014,42693.0,1,0,29,0,0,0
2975,Graduation,Together,1976,12-11-2012,85606.0,0,1,89,0,1,0
2894,Graduation,Single,1985,29-10-2013,72903.0,0,0,74,0,1,0
7613,2n Cycle,Together,1974,24-05-2014,49669.0,1,0,97,0,0,0
10542,PhD,Married,1968,05-08-2012,36778.0,1,1,63,0,0,0
8015,PhD,Divorced,1962,03-05-2013,85696.0,0,0,88,0,0,0
10617,Master,Divorced,1989,22-05-2014,10979.0,0,0,34,0,0,0
11166,Graduation,Married,1961,02-02-2013,49678.0,0,1,81,0,0,0
849,Master,Together,1953,20-06-2013,56129.0,0,1,65,0,0,0
523,Graduation,Married,1989,31-01-2013,37155.0,1,0,51,0,0,0
4066,2n Cycle,Divorced,1978,11-05-2014,21282.0,1,0,76,0,0,0
8414,PhD,Single,1962,17-08-2013,33419.0,0,1,76,0,0,0
819,Graduation,Widow,1945,05-11-2013,63285.0,0,0,84,0,0,0
4961,Master,Together,1974,21-01-2014,21255.0,1,0,56,0,0,0
749,Graduation,Together,1981,19-11-2013,42162.0,1,0,31,0,0,0
5430,Graduation,Together,1956,14-09-2012,54450.0,1,1,0,0,0,0
7755,PhD,Married,1954,12-11-2013,57744.0,0,1,91,0,0,0
10525,Graduation,Single,1986,13-10-2012,26576.0,1,0,40,0,0,0
1453,PhD,Widow,1943,06-07-2013,57513.0,0,0,59,0,0,0
8310,Graduation,Together,1964,29-08-2012,68142.0,0,1,96,0,0,0
10710,Graduation,Married,1979,29-08-2012,7500.0,0,1,61,0,0,0
5031,Graduation,Together,1974,22-09-2012,83145.0,0,0,14,0,0,0
2613,Master,Married,1960,03-04-2014,54197.0,0,1,16,0,0,0
213,PhD,Single,1963,28-05-2014,23091.0,1,1,98,0,0,0
967,Graduation,Married,1976,21-07-2013,46049.0,1,1,11,0,0,0
1077,Graduation,Together,1974,05-12-2012,56715.0,0,0,52,0,0,0
7959,Graduation,Married,1961,29-05-2014,79410.0,0,0,19,0,0,0
640,Graduation,Married,1951,11-03-2013,57304.0,0,1,61,0,0,0
4252,Graduation,Married,1965,23-03-2014,44375.0,0,1,73,0,0,0
8432,Graduation,Together,1956,14-09-2012,54450.0,1,1,0,0,0,0
6218,Graduation,Married,1965,20-10-2012,59594.0,0,1,74,0,0,0
6905,Graduation,Together,1994,22-08-2012,80685.0,0,0,55,0,0,0
5922,PhD,Married,1974,13-10-2013,40344.0,0,1,48,0,0,0
3598,Graduation,Married,1972,23-05-2013,62710.0,0,1,53,0,0,0
6116,2n Cycle,Married,1968,05-07-2013,48985.0,0,1,13,0,0,0
6263,Graduation,Together,1968,22-08-2012,35322.0,1,2,34,0,0,0
10486,Graduation,Married,1948,29-05-2013,77142.0,0,0,54,0,0,0
2410,Graduation,Single,1969,22-01-2014,81657.0,0,0,69,0,0,0
193,Basic,Married,1996,17-02-2014,14421.0,0,0,81,0,0,0
3363,2n Cycle,Married,1974,17-03-2014,20130.0,0,0,99,0,0,0
8278,PhD,Married,1990,26-08-2012,74214.0,0,0,3,0,0,0
10660,Master,Married,1957,12-01-2014,66726.0,1,1,61,0,0,0
8686,Basic,Together,1979,08-01-2013,23724.0,1,0,65,0,0,0
1604,Master,Married,1960,13-11-2013,47353.0,0,1,93,0,0,0
5907,Master,Married,1952,03-11-2012,33444.0,1,1,24,0,0,0
10669,Graduation,Married,1981,17-05-2013,54386.0,0,1,8,0,0,0
2918,Graduation,Divorced,1981,13-04-2013,28510.0,1,1,72,0,0,0
5735,Master,Single,1991,13-02-2014,90638.0,0,0,29,0,0,0
359,Graduation,Together,1950,13-01-2013,48070.0,0,1,33,1,0,0
8387,Graduation,Married,1957,05-01-2013,43140.0,0,1,68,0,0,0
1829,PhD,Divorced,1961,19-01-2013,54959.0,0,1,55,0,0,0
3839,Basic,Single,1958,03-05-2013,15056.0,1,1,76,0,0,0
9392,Graduation,Single,1971,08-05-2014,26954.0,1,0,17,0,0,0
2292,Graduation,Single,1985,02-08-2013,22327.0,1,0,94,0,0,0
10466,Graduation,Married,1965,22-08-2013,44393.0,1,1,86,0,0,0
9855,PhD,Single,1952,25-08-2013,62000.0,0,1,25,0,1,0
4088,PhD,Together,1962,06-12-2012,31497.0,0,1,22,0,0,0
5231,2n Cycle,Married,1974,27-02-2014,45894.0,0,2,15,0,0,0
590,Master,Divorced,1970,22-12-2012,78579.0,0,0,35,0,0,0
8732,Master,Widow,1969,17-11-2012,67369.0,0,1,81,0,0,0
2315,Graduation,Divorced,1960,20-04-2014,58401.0,0,1,55,0,0,0
3515,Graduation,Single,1952,17-02-2014,62307.0,0,1,94,0,0,0
2245,Master,Married,1969,22-04-2013,43641.0,1,1,50,0,0,0
6283,Master,Divorced,1968,21-04-2013,63841.0,0,1,64,0,0,0
2246,2n Cycle,Married,1965,01-09-2013,46891.0,0,1,91,0,0,0
6606,Master,Married,1969,31-03-2013,70091.0,1,0,11,0,0,0
5545,PhD,Married,1972,05-04-2014,78075.0,0,0,72,0,0,0
7342,2n Cycle,Widow,1961,09-09-2012,59184.0,0,1,6,0,0,0
837,Graduation,Married,1977,11-09-2013,54809.0,1,1,0,0,0,0
9500,Graduation,Married,1959,25-01-2013,58113.0,0,1,66,1,0,0
3602,Master,Married,1958,31-12-2013,51412.0,0,1,42,0,0,0
234,Graduation,Divorced,1979,10-10-2012,15287.0,1,0,60,0,0,0
2995,Master,Together,1957,17-08-2013,66636.0,0,0,64,0,0,0
1118,Master,Married,1956,20-02-2013,50965.0,0,1,87,0,0,0
7789,PhD,Married,1965,22-11-2013,84618.0,0,0,96,0,0,0
3068,Graduation,Married,1990,29-10-2013,18351.0,0,0,1,0,0,0
8955,PhD,Together,1957,16-02-2014,40451.0,0,2,54,0,0,0
945,Graduation,Together,1965,22-05-2013,36317.0,0,1,53,0,0,0
5644,Graduation,Together,1957,12-10-2013,42213.0,0,1,96,0,0,0
7192,Graduation,Together,1955,15-04-2013,65748.0,0,1,58,1,0,0
2324,Graduation,Together,1972,27-10-2013,77044.0,0,1,12,0,0,0
697,Graduation,Together,1969,12-03-2013,74918.0,0,0,78,0,0,0
3439,Graduation,Married,1972,31-10-2012,56721.0,1,1,64,0,0,0
1506,Graduation,Single,1975,28-06-2013,42160.0,1,1,26,0,0,0
232,Graduation,Single,1965,17-07-2013,61559.0,0,1,8,0,0,0
8876,PhD,Together,1963,08-08-2012,33629.0,1,1,49,0,0,0
4500,PhD,Together,1991,06-10-2013,68682.0,0,0,56,0,0,0
9739,Graduation,Single,1963,19-01-2013,34377.0,0,1,55,0,0,0
10395,Basic,Single,1986,22-08-2012,8940.0,1,0,25,0,0,0
1176,Graduation,Married,1973,22-09-2013,26228.0,1,0,50,0,0,0
1627,2n Cycle,Divorced,1957,26-01-2013,77297.0,0,0,84,0,1,0
938,Graduation,Married,1981,30-07-2013,40211.0,1,1,30,0,0,0
2740,PhD,Widow,1958,22-09-2013,33438.0,1,1,81,0,0,0
257,PhD,Married,1959,28-04-2013,75032.0,0,1,74,0,0,0
4058,PhD,Single,1955,12-10-2013,61284.0,0,0,76,0,0,0
7736,Graduation,Married,1986,22-10-2012,22518.0,1,0,36,0,0,0
8210,Master,Married,1975,15-08-2013,54730.0,0,1,64,0,0,0
833,Master,Married,1955,30-03-2014,38452.0,1,1,62,0,0,0
6230,Graduation,Divorced,1971,15-02-2013,44421.0,1,1,53,0,0,0
7325,PhD,Together,1986,29-06-2013,38197.0,1,0,86,0,0,0
1307,Graduation,Divorced,1978,09-02-2014,41986.0,0,1,15,0,0,0
1502,Graduation,Together,1983,21-03-2013,28427.0,1,0,67,0,0,0
6211,PhD,Together,1976,02-05-2014,37395.0,1,0,47,0,0,0
843,Graduation,Married,1971,26-05-2014,64722.0,1,0,47,0,0,0
4174,Master,Together,1956,17-04-2014,55249.0,0,1,81,0,0,0
9757,Graduation,Together,1972,04-10-2013,84906.0,0,0,98,0,0,1
6918,Graduation,Married,1989,04-07-2013,28691.0,1,0,56,0,0,0
286,Graduation,Single,1952,29-11-2013,44213.0,1,1,48,0,0,0
11086,Basic,Single,1984,18-01-2014,25707.0,1,0,18,0,0,0
1921,PhD,Married,1967,03-10-2013,59062.0,2,1,74,0,0,0
4138,Graduation,Single,1962,24-05-2014,76624.0,0,1,68,0,0,0
7718,Master,Together,1947,20-04-2014,66000.0,0,0,36,0,0,0
1291,PhD,Together,1978,04-08-2012,27683.0,1,0,90,0,0,0
6862,Graduation,Divorced,1971,18-05-2014,1730.0,0,0,65,0,0,0
4136,Basic,Single,1992,03-12-2012,7500.0,1,0,63,0,0,0
803,Graduation,Together,1968,05-04-2013,40521.0,1,1,82,0,0,0
4298,PhD,Together,1973,24-03-2014,20427.0,1,0,63,0,0,0
10833,Graduation,Married,1975,24-05-2014,65106.0,0,1,55,0,0,0
9606,PhD,Married,1965,27-08-2013,69969.0,0,0,64,0,1,0
8534,Graduation,Married,1952,16-07-2013,67433.0,0,2,51,0,0,0
5153,PhD,Married,1967,22-02-2013,77766.0,0,1,97,0,0,0
961,Graduation,Married,1972,12-09-2013,74716.0,0,1,92,0,0,0
5011,Graduation,Divorced,1963,18-10-2013,68118.0,0,1,51,0,0,0
6653,PhD,Married,1970,30-07-2012,55158.0,1,1,72,0,0,0
9094,2n Cycle,Married,1955,03-08-2012,62972.0,0,1,39,0,0,0
810,Graduation,Married,1975,12-05-2014,74190.0,0,1,49,0,0,0
5493,Graduation,Married,1976,19-03-2014,39356.0,1,1,21,0,0,0
2147,Graduation,Together,1969,16-08-2013,76653.0,0,0,91,0,1,0
5107,PhD,Divorced,1973,19-05-2014,35860.0,1,1,37,0,0,0
3979,PhD,Divorced,1983,22-05-2013,90687.0,0,0,98,0,0,0
6049,Master,Together,1982,05-12-2013,73450.0,0,0,85,0,1,0
8147,Graduation,Married,1960,06-07-2013,31454.0,1,1,40,0,0,0
1857,Graduation,Single,1952,06-03-2014,47139.0,1,1,2,0,0,0
3910,Graduation,Divorced,1975,08-10-2013,83829.0,0,0,78,0,1,0
5207,PhD,Married,1963,24-09-2012,53378.0,1,1,41,0,0,0
11114,Graduation,Together,1970,08-02-2013,19656.0,1,0,94,0,0,0
5429,PhD,Married,1948,20-08-2013,45579.0,0,1,10,0,0,0
9400,2n Cycle,Single,1958,21-06-2014,85485.0,0,0,73,0,0,0
1740,Graduation,Married,1944,07-04-2014,55956.0,0,0,22,0,0,0
7488,Master,Single,1963,22-01-2013,64191.0,0,1,30,0,0,0
195,Graduation,Single,1972,26-08-2012,38808.0,1,0,21,0,0,0
635,Master,Married,1966,19-03-2013,57183.0,1,1,51,0,0,0
7527,Master,Divorced,1968,21-11-2012,23748.0,1,0,97,0,0,0
10319,Graduation,Married,1971,26-02-2013,66303.0,0,1,56,0,0,0
2296,Master,Married,1975,16-12-2013,37368.0,1,0,4,0,0,0
10637,Graduation,Married,1964,01-01-2013,40800.0,1,2,77,1,0,0
2931,Graduation,Divorced,1978,21-09-2012,71847.0,0,0,95,0,1,0
907,Graduation,Married,1975,29-11-2013,46149.0,0,1,36,0,0,0
3698,Graduation,Together,1983,09-08-2012,78687.0,0,0,13,0,0,0
9516,2n Cycle,Divorced,1971,18-08-2012,49118.0,0,0,90,0,0,1
679,PhD,Married,1957,20-09-2012,37633.0,1,1,49,0,0,0
7384,Master,Together,1951,21-07-2013,39767.0,0,0,18,0,0,0
5043,Basic,Married,1951,05-11-2012,26997.0,0,0,89,0,0,0
5267,Graduation,Divorced,1970,14-03-2013,33986.0,1,0,43,0,0,0
339,PhD,Married,1972,23-11-2012,57091.0,0,1,82,0,0,0
2516,2n Cycle,Married,1969,08-06-2013,46831.0,1,1,84,0,0,0
9010,Master,Married,1972,10-02-2013,83151.0,0,0,80,0,1,0
378,Graduation,Married,1971,30-12-2012,52531.0,0,0,68,0,0,0
4808,Graduation,Married,1956,05-09-2013,15759.0,0,0,12,0,0,0
5068,Graduation,Single,1971,31-07-2013,22804.0,1,0,75,0,0,0
7628,2n Cycle,Married,1973,18-03-2014,43050.0,1,0,10,0,0,0
7128,PhD,Single,1977,07-12-2013,42997.0,1,1,91,0,0,0
2811,PhD,Single,1963,12-04-2014,48918.0,1,1,21,0,0,0
3551,Master,Together,1954,29-03-2014,60033.0,0,1,28,0,0,0
1663,PhD,Together,1978,25-10-2013,34043.0,1,0,97,0,0,0
5543,Graduation,Together,1966,24-06-2013,57811.0,0,1,49,0,0,0
1577,Graduation,Married,1946,19-02-2014,78569.0,0,0,14,0,0,0
10641,Graduation,Single,1978,27-12-2012,7500.0,1,1,5,0,0,0
5336,Master,Together,1971,04-06-2013,157733.0,1,0,37,0,0,0
6024,Graduation,Together,1953,04-03-2013,94384.0,0,0,62,0,1,0
1878,2n Cycle,Married,1985,18-02-2014,23148.0,0,0,83,0,0,0
3099,Graduation,Divorced,1970,25-02-2013,44267.0,1,1,48,0,0,0
6055,Graduation,Married,1979,01-11-2012,71626.0,0,0,94,0,0,0
5841,Graduation,Together,1966,28-06-2013,60894.0,0,1,61,0,0,0
3972,Graduation,Together,1976,03-04-2013,50200.0,1,1,70,0,0,0
4394,PhD,Married,1965,23-05-2014,81051.0,0,0,43,0,0,0
5758,Graduation,Married,1982,14-01-2014,65169.0,0,0,23,0,1,1
6658,Graduation,Together,1972,22-07-2013,59868.0,0,1,37,0,0,0
4603,PhD,Married,1960,31-01-2014,65695.0,0,1,50,0,0,0
8427,Master,Single,1956,23-11-2012,64857.0,0,0,78,0,0,0
10260,Master,Together,1965,26-08-2013,45143.0,0,1,74,0,0,0
7143,2n Cycle,Together,1955,06-11-2013,74805.0,0,1,14,0,0,0
8789,2n Cycle,Married,1989,11-01-2014,59060.0,1,0,77,0,0,0
6197,PhD,Single,1962,20-04-2013,27238.0,1,1,39,0,0,0
4554,Graduation,Together,1965,01-10-2013,47009.0,0,1,89,0,0,0
4937,2n Cycle,Married,1973,10-06-2014,46094.0,1,1,62,0,0,0
1920,Graduation,Married,1972,29-07-2013,40321.0,1,1,59,0,0,0
8749,Graduation,Together,1984,01-02-2014,37235.0,1,0,68,0,0,0
1650,Master,Married,1960,22-04-2013,81843.0,0,0,13,0,0,0
10377,Master,Together,1958,06-06-2013,46692.0,0,1,37,0,0,0
9206,Graduation,Together,1968,07-01-2014,77382.0,0,1,36,0,0,0
10971,Graduation,Single,1977,03-09-2012,37774.0,2,0,28,1,0,0
6398,Basic,Married,1974,29-03-2014,18393.0,1,0,2,0,0,0
9212,Master,Married,1962,14-02-2013,72828.0,0,1,17,0,0,0
7937,Graduation,Married,1982,18-04-2014,24711.0,0,0,86,0,0,0
839,PhD,Married,1975,25-09-2013,45503.0,1,0,54,0,0,0
4246,Master,Single,1982,12-12-2013,6560.0,0,0,2,0,0,0
158,PhD,Together,1945,17-11-2013,71604.0,0,0,3,0,0,0
4832,Graduation,Married,1979,07-03-2014,27244.0,1,0,84,0,0,0
5621,Graduation,Married,1969,12-12-2012,48752.0,1,1,8,0,0,0
1945,Graduation,Married,1962,18-09-2013,71434.0,0,1,4,0,1,0
5147,Graduation,Single,1948,29-07-2013,90842.0,0,0,57,0,0,0
2535,Master,Married,1978,18-08-2012,88097.0,1,0,24,0,1,0
11039,Graduation,Married,1975,17-09-2013,51948.0,0,1,51,0,0,0
9495,Graduation,Together,1982,08-05-2013,71853.0,0,0,29,0,0,0
9635,Master,Married,1983,20-04-2014,35876.0,0,0,13,0,0,0
2173,Graduation,Widow,1952,16-10-2013,40049.0,0,1,23,0,0,0
942,Graduation,Single,1982,08-08-2012,39660.0,1,0,36,0,0,0
9386,Graduation,Together,1962,29-05-2014,50127.0,0,1,88,0,0,0
5510,Master,Married,1977,21-11-2012,43263.0,0,1,2,0,0,0
873,Master,Married,1949,01-10-2012,62845.0,1,1,3,0,0,0
2253,Graduation,Married,1990,16-02-2013,18929.0,0,0,15,0,0,0
5181,Basic,Single,1982,20-03-2013,24367.0,1,0,58,0,0,0
979,Graduation,Single,1975,20-02-2013,33249.0,1,0,11,0,0,0
10390,2n Cycle,Married,1959,10-02-2013,26887.0,0,1,27,0,0,0
4698,PhD,Married,1983,20-06-2013,50150.0,0,0,32,0,0,0
7793,Graduation,Together,1976,31-08-2013,62061.0,0,1,12,0,0,0
1745,PhD,Divorced,1962,03-05-2013,85696.0,0,0,88,0,0,0
10590,PhD,Together,1956,30-03-2013,76542.0,0,0,91,0,0,0
5080,Graduation,Single,1993,21-10-2013,70515.0,0,0,12,0,0,0
8369,Graduation,Together,1987,08-11-2012,18227.0,1,0,21,0,0,0
5232,Graduation,Married,1965,27-01-2014,69139.0,0,1,23,0,0,0
2407,Graduation,Married,1982,09-11-2012,69109.0,0,0,10,0,0,0
3834,Graduation,Single,1962,17-03-2013,69627.0,0,1,35,0,0,0
7912,Graduation,Married,1978,22-04-2013,38136.0,1,0,69,0,0,0
7712,PhD,Single,1946,28-04-2014,62159.0,0,0,68,0,0,0
1065,Graduation,Single,1963,29-12-2013,80695.0,0,0,85,0,0,0
7275,Master,Single,1971,04-10-2013,33316.0,1,1,34,0,0,0
1343,Graduation,Together,1968,26-09-2012,58554.0,1,1,55,0,0,0
1384,Basic,Married,1992,23-11-2013,17256.0,1,0,10,0,0,0
9967,Graduation,Divorced,1974,30-05-2013,53034.0,1,1,30,0,0,0
6181,2n Cycle,Together,1950,31-07-2012,52203.0,0,0,36,0,0,0
10507,2n Cycle,Divorced,1977,25-07-2013,59601.0,0,1,14,0,0,0
2674,Master,Single,1958,04-09-2012,75154.0,0,1,79,0,0,0
2698,Graduation,Single,1976,07-11-2013,47025.0,0,1,52,0,0,0
3231,Graduation,Married,1973,25-11-2013,37971.0,1,0,97,0,0,0
4096,Master,Divorced,1968,26-12-2013,41335.0,1,0,24,0,0,0
10476,Graduation,Married,1958,13-05-2014,67267.0,0,1,0,0,0,0
5948,Graduation,Single,1975,29-04-2014,57338.0,0,1,96,0,0,0
9140,2n Cycle,Together,1960,25-12-2013,50523.0,1,1,89,0,0,0
10258,Master,Single,1965,06-05-2013,35791.0,2,1,94,0,0,0
5675,PhD,Divorced,1960,04-10-2012,50611.0,0,1,98,0,0,0
4743,PhD,Married,1969,03-03-2013,56242.0,0,1,72,0,0,0
8805,Graduation,Single,1960,02-12-2012,48904.0,0,1,1,0,0,0
1542,Graduation,Single,1975,30-12-2013,56243.0,1,2,26,0,0,0
6770,Graduation,Married,1985,20-08-2013,21355.0,1,0,5,0,0,0
8773,Master,Together,1971,25-06-2013,57420.0,0,1,22,0,0,0
10475,Master,Together,1970,01-04-2013,,0,1,39,0,0,0
10420,Master,Divorced,1955,05-05-2014,46390.0,0,1,56,0,0,0
7514,2n Cycle,Together,1956,03-07-2013,54342.0,1,1,74,0,0,0
2902,Graduation,Together,1958,03-09-2012,,1,1,87,0,0,0
4345,2n Cycle,Single,1964,12-01-2014,,1,1,49,0,0,0
793,Graduation,Married,1973,06-10-2012,20895.0,1,0,24,0,0,0
10909,Graduation,Married,1948,15-01-2014,92344.0,0,0,9,0,0,0
3769,PhD,Together,1972,02-03-2014,,1,0,17,0,0,0
8702,2n Cycle,Together,1976,20-08-2013,26907.0,1,1,10,0,0,0
4791,Graduation,Together,1980,16-12-2012,44964.0,1,1,35,0,0,0
2963,Graduation,Together,1979,02-05-2014,75507.0,0,0,56,0,0,0
8216,Master,Married,1972,11-10-2013,53761.0,1,1,7,0,0,0
8140,Graduation,Together,1973,03-10-2013,22682.0,1,0,51,0,0,0
10146,PhD,Together,1972,02-03-2014,38887.0,1,0,17,0,0,0
5289,2n Cycle,Single,1975,09-11-2012,41658.0,1,1,30,0,0,0
2587,PhD,Married,1972,15-05-2014,29791.0,1,0,21,0,0,0
4405,Master,Married,1956,30-07-2013,63915.0,0,2,2,0,0,0
8663,Graduation,Divorced,1974,22-05-2014,39996.0,1,1,85,0,0,0
2589,Graduation,Divorced,1972,07-02-2014,26759.0,1,0,65,0,0,0
3421,Master,Divorced,1968,21-04-2013,63841.0,0,1,64,0,0,0
10490,PhD,Married,1969,10-12-2012,51039.0,1,1,11,0,0,0
4094,Graduation,Married,1961,25-08-2012,60544.0,1,1,92,0,0,0
9958,Graduation,Married,1972,29-03-2014,65685.0,0,1,54,0,0,0
2534,Graduation,Married,1953,21-04-2014,37716.0,0,1,4,0,0,0
4188,Graduation,Single,1957,13-08-2012,36864.0,0,1,53,0,0,0
6613,Master,Married,1970,12-10-2012,44511.0,1,0,39,0,0,0
10827,PhD,Married,1967,07-08-2012,36947.0,1,1,49,0,0,0
5491,Master,Together,1951,11-04-2013,47352.0,0,1,70,0,0,0
8402,Master,Married,1953,17-12-2013,67087.0,0,1,40,0,0,0
8783,Graduation,Married,1950,08-09-2012,57045.0,0,1,40,0,0,0
10010,PhD,Divorced,1953,06-09-2012,36957.0,1,1,43,0,0,0
618,PhD,Married,1977,28-09-2012,69389.0,0,1,17,0,0,0
9121,Graduation,Married,1972,20-05-2013,80134.0,1,0,40,0,1,0
361,Master,Married,1969,18-02-2014,43142.0,1,1,84,0,0,0
4310,Graduation,Married,1944,22-01-2014,80589.0,0,0,25,0,1,0
2678,Graduation,Single,1990,13-02-2013,34412.0,1,0,62,0,0,0
6376,Graduation,Single,1979,10-06-2013,57537.0,1,0,83,0,0,0
524,Basic,Together,1966,16-01-2013,22634.0,0,0,47,0,0,0
10341,Graduation,Together,1948,23-02-2014,51315.0,0,0,45,0,0,0
5654,Graduation,Married,1972,16-03-2014,36026.0,2,1,34,0,0,0
4098,Graduation,Married,1973,28-01-2014,24639.0,1,1,3,0,0,0
5824,PhD,Together,1972,11-04-2014,34578.0,2,1,1,0,0,0
7000,2n Cycle,Single,1972,13-10-2013,65704.0,0,0,18,0,0,0
2561,Graduation,Single,1966,11-11-2012,63810.0,0,1,45,0,0,0
5229,PhD,Together,1969,16-02-2014,54132.0,0,1,81,0,0,0
4086,Graduation,Married,1959,28-12-2012,18690.0,0,0,77,0,0,0
2428,Graduation,Married,1970,04-05-2013,28164.0,1,0,23,0,0,0
8254,PhD,Married,1974,13-04-2013,34596.0,1,0,48,0,0,0
2836,PhD,Married,1972,16-09-2013,43269.0,1,0,61,0,0,0
8418,2n Cycle,Single,1958,30-03-2014,38741.0,1,1,60,0,0,0
1362,Graduation,Single,1972,04-03-2013,31907.0,0,0,75,0,0,0
7152,Master,Married,1983,05-04-2013,27100.0,1,0,64,0,0,0
10033,2n Cycle,Divorced,1973,13-02-2014,31163.0,1,0,54,0,0,0
9349,Graduation,Married,1985,19-12-2013,92533.0,0,0,84,0,1,0
274,Graduation,Single,1973,23-12-2013,34853.0,1,1,75,0,0,0
3388,Graduation,Divorced,1967,30-10-2013,70844.0,1,1,16,0,0,0
922,2n Cycle,Married,1979,04-05-2013,31086.0,1,1,79,0,0,0
8588,Graduation,Married,1961,25-08-2012,60544.0,1,1,92,0,0,0
2518,2n Cycle,Together,1986,25-01-2013,20491.0,0,0,16,0,0,0
574,Graduation,Married,1964,23-04-2014,42523.0,0,0,96,0,0,0
3220,Graduation,Married,1983,14-02-2013,39922.0,1,0,30,0,0,0
5967,Graduation,Together,1952,18-07-2013,33402.0,1,1,60,0,0,0
1183,Master,Married,1949,21-09-2013,36408.0,1,1,11,0,0,0
6856,Graduation,Together,1979,03-09-2012,21645.0,1,0,75,0,0,0
4530,Master,Widow,1948,24-10-2012,78427.0,0,0,36,0,1,0
1553,Graduation,Together,1946,27-09-2013,82657.0,0,0,71,0,1,0
4682,Graduation,Married,1958,15-10-2013,51876.0,0,0,88,0,0,0
8204,2n Cycle,Married,1971,16-12-2012,78041.0,0,0,93,0,0,0
5221,Graduation,Married,1957,01-12-2012,52852.0,0,1,93,0,0,0
1232,PhD,Together,1982,25-10-2013,70038.0,0,0,54,0,0,0
1927,2n Cycle,Together,1973,23-03-2014,69401.0,0,1,41,0,0,0
5788,Graduation,Together,1972,17-02-2013,46053.0,1,0,46,0,0,0
6652,Graduation,Married,1965,09-06-2014,77343.0,0,0,28,0,0,0
6246,Graduation,Single,1953,13-11-2013,73892.0,0,0,40,0,0,0
5975,PhD,Single,1967,30-09-2013,40304.0,1,0,82,0,0,0
6875,PhD,Together,1965,28-08-2012,32727.0,0,0,38,0,0,0
4399,Graduation,Together,1969,25-06-2014,68695.0,0,0,3,0,0,0
4042,Graduation,Divorced,1971,13-10-2012,43300.0,0,1,87,0,0,0
2157,Graduation,Together,1972,12-01-2013,26290.0,1,1,49,0,0,0
10133,Graduation,Single,1970,12-02-2014,93790.0,0,0,16,0,1,0
2525,PhD,Married,1974,14-09-2012,38410.0,0,0,65,0,0,0
8233,Master,Widow,1950,26-01-2014,64866.0,0,1,9,0,0,0
9483,Graduation,Together,1959,19-08-2013,57957.0,0,1,24,1,0,0
2945,PhD,Together,1955,13-04-2014,46015.0,1,1,25,0,0,1
10403,Graduation,Together,1978,18-06-2014,16531.0,1,0,43,0,0,0
5074,Master,Married,1986,08-07-2013,28072.0,1,0,10,0,0,0
10524,Master,Divorced,1963,20-06-2013,49476.0,0,1,29,0,0,0
4690,Graduation,Married,1953,13-02-2013,50725.0,0,1,45,0,0,0
7521,Graduation,Together,1952,12-05-2013,83844.0,0,0,57,0,0,0
7196,PhD,Married,1950,08-02-2014,41145.0,1,1,20,0,0,0
4406,Graduation,Together,1970,16-01-2013,67419.0,0,1,29,0,0,0
9672,2n Cycle,Married,1970,21-12-2013,23162.0,1,1,82,0,0,0
